Amp_min,Amp_max,Amp_var,Amp_skew,Amp_rango,Amp_Kurtosis,Amp_entropy,Phase_min,Phase_var,Phase_skew,Phase_entropy,RMS_max,RMS_skew,RMS_rango,RMS_Kurtosis,RMS_entropy,SP_min,SP_max,SP_var,SP_skew,SP_rango,SP_Kurtosis,SP_entropy,SP_stError,FFT_min,FFT_max,FFT_avg,FFT_median,FFT_var,FFT_skew,FFT_rango,FFT_Kurtosis,FFT_entropy,FFT_stError,Pd_max,Pd_avg,Pd_var,Pd_skew,Pd_rango,Pd_Kurtosis,Pd_entropy,Duration_Avg,SumNoPktsSent,numPktSent_avg,NoBytesSnt_avg,minPktSize_min,maxPktSize_max,avgPktSz_avg,pktps_avg,bytps_avg,maxIAT_max,avgIAT_avg,Class
0.005640782,1.240167,0.005797881,13.86944,1.240167,193.7339,0.072477406,0.08515932,3.387354,0.04483453,3.850257728,0.8769305,13.86946,0.8769305,193.7339,0.072477413,0.000731491,0.1895677,0.000104624,13.97608,0.1895677,197.2053,0.075557165,9.58E-07,9.65E-05,17225.57,0.01986135,203.9037,671673.8,3995.497,17225.56,1.08E+08,4.25502484,0.07635178,0.4116505,4.11E-13,1.11E-05,16.33013,0.4116505,612.9496,1.210135315,112.005283,113,113,5766,50,52,51.02655,1.008881,51.47972,1.005162,0.9911972,normal
0.001410496,0.4333751,0.000447827,17.27967,0.4333751,300.9373,0.071365466,0.222678,2.674069,-0.08551525,4.233170274,0.3064425,17.27967,0.3064425,300.9373,0.071365468,0.000449793,0.187814,6.11E-05,17.61656,0.187814,316.4102,0.0542401,7.29E-07,3.05E-05,5203.572,0.000756881,53.77894,51641.08,6577.695,5203.571,7.19E+07,4.121399085,0.02120869,0.03763239,1.30E-16,8.31E-08,19.30792,0.03763239,834.8796,1.058959926,108.025077,108,108,5478,50,51,50.72222,0.9997678,50.71045,5.974755,1.000232,anomalous
0.002583528,0.7511786,0.001193536,14.91845,0.7511786,234.8837,0.072068217,0.07471872,3.35752,0.05443184,3.847242983,0.5311635,14.91845,0.5311635,234.8836,0.072068219,0.00055405,0.2406074,7.31E-05,18.1092,0.2406074,364.8084,0.075149186,7.95E-07,6.82E-05,7075.406,0.001045568,86.96894,138450.8,1414.519,7075.406,1.13E+10,4.495501788,0.03464464,0.035647,6.69E-16,7.58E-08,13.12806,0.035647,384.619,1.334657214,112.514424,103,103,5215,49,51,50.63107,0.9154382,46.34961,2.49858,1.092373,anomalous
0.001792923,0.4826581,0.000536951,14.96861,0.4826581,235.8705,0.0737625,-0.2801935,3.019259,0.4260325,3.070171672,0.3412908,14.96863,0.3412908,235.8706,0.073762501,0.005659793,1.594282,0.006356251,14.10955,1.594282,201.431,0.074249032,7.42E-06,0.000215799,5266.323,0.001555153,60.83073,62291.61,14135.9,5266.323,1.86E+08,4.361338956,0.02324153,0.2729238,1.13E-13,8.01E-06,13.34688,0.2729238,402.1421,1.548027331,111.629667,106,106,5343,49,51,50.40566,0.9495683,47.86362,3.332805,1.05311,anomalous
0.002266249,0.46124,0.000851718,13.86686,0.46124,193.4947,0.072466732,0.09227818,3.356235,0.03713175,3.881574302,0.3261459,13.86686,0.3261459,193.4947,0.072466736,0.002557089,0.6305634,0.001276577,13.9653,0.6305634,196.9025,0.075935045,3.43E-06,9.65E-05,6627.239,0.003305232,63.42576,98901.01,12282.32,6627.238,4.46E+08,4.298761719,0.02927268,0.06023601,4.69E-15,2.41E-07,16.91107,0.06023601,664.2109,1.214278895,112.013742,112,112,5714,50,52,51.01786,0.9998773,51.0116,1.998577,1.000123,normal
0.002029859,0.4137589,0.000672415,13.88481,0.4137589,194.0227,0.072069239,0.08251161,3.393774,0.04614554,3.858802299,0.2925718,13.88481,0.2925718,194.0227,0.072069233,0.002015245,0.5014911,0.000789833,13.93839,0.5014911,196.147,0.076193949,2.62E-06,0.000281372,5559.92,0.003460763,72.88633,78289.62,36473.89,5559.918,3.28E+08,4.375142363,0.02600968,0.04274197,8.46E-17,1.51E-07,16.39136,0.04274197,578.524,1.287707921,124.130896,102,102,5194,50,52,50.92157,0.8217132,41.84293,1.541764,1.21697,normal
0.002116065,0.4322478,0.000731053,13.86128,0.4322478,193.3571,0.072154363,0.0871465,2.653834,0.05982467,3.900438613,0.3056453,13.86125,0.3056453,193.3571,0.072154353,0.002180278,0.555319,0.000925912,13.94552,0.555319,196.3037,0.075716026,2.97E-06,9.65E-05,5983.702,0.001459534,53.52771,84836.53,6626.053,5983.703,1.53E+08,4.330549554,0.02712034,0.05017655,2.30E-14,1.81E-07,17.42227,0.05017655,696.3269,1.233459251,112.016558,113,113,5766,50,52,51.02655,1.008779,51.47453,1.013038,0.991297,normal
0.003523843,0.7402703,0.002174095,13.867,0.7402703,193.5329,0.07238666,-0.1963394,2.849984,0.3481285,3.241871942,0.5234501,13.867,0.5234501,193.5329,0.072386659,0.005594421,1.427399,0.006069003,13.91641,1.427399,195.5323,0.075058161,7.26E-06,0.000251658,11681.08,0.002691782,26.50769,236331.5,5867.117,11681.08,8.98E+07,4.126362257,0.04675945,0.2010627,1.04E-14,1.64E-06,19.23166,0.2010627,966.6078,1.035683544,105.014063,106,106,5402,50,52,50.96227,1.009389,51.44073,1.00426,0.9906986,normal
0.002479928,1.044533,0.001105039,15.16663,1.044533,244.1739,0.070837395,0.07862801,3.375364,0.05035225,3.854326842,0.7385961,15.16664,0.7385961,244.1738,0.070837377,0.001111201,1.091048,0.000302498,18.97978,1.091048,420.95,0.06938859,1.62E-06,0.000122104,7335.727,0.00314814,107.2551,127965.6,1.43E+07,7335.724,5.22E+10,4.398212882,0.03333508,0.07201164,3.09E-14,3.02E-07,12.8748,0.07201164,383.5024,1.329014458,111.899465,112,112,5659,49,51,50.52679,1.000898,50.57218,1.432461,0.9991025,anomalous
0.003309729,0.8502625,0.002018904,14.85098,0.8502625,229.2473,0.074973298,0.101992,3.372663,0.02686443,3.905635213,0.6012264,14.85101,0.6012264,229.2474,0.0749733,0.00421622,1.674386,0.003757428,14.96876,1.674386,233.546,0.073319903,5.71E-06,0.000335707,8697.545,0.001052946,128.48,234587.7,8965.509,8697.545,1.01E+07,4.565362754,0.04505342,0.2300086,4.27E-14,4.66E-06,13.81586,0.2300086,444.8853,1.441955706,111.259776,112,112,5670,49,51,50.625,1.006653,50.96181,1.254007,0.9933909,anomalous
0.00548188,1.270615,0.005551504,13.97087,1.270615,196.4911,0.07073213,0.1003477,3.359274,0.02860113,3.902638782,0.8984604,13.97089,0.8984604,196.4911,0.070732127,0.001171967,0.4580712,0.000326555,17.54477,0.4580712,333.2504,0.075925133,1.68E-06,0.000246045,16053.81,0.008502044,222.3868,644710.7,7987.406,16053.82,8.70E+07,4.376835671,0.0747087,0.06637915,1.78E-14,3.43E-07,12.9013,0.06637915,371.4595,1.423980279,112.90344,113,113,5710,49,51,50.53098,1.000855,50.57419,1.432998,0.9991454,anomalous
0.001813137,0.5032203,0.000562102,15.17003,0.5032203,243.4185,0.073249397,0.07800983,3.365244,0.05104733,3.853668101,0.3558305,15.17003,0.3558305,243.4185,0.073249396,0.000565369,0.2532307,7.81E-05,18.53117,0.2532307,382.4772,0.074235143,8.26E-07,9.65E-05,4794.296,0.002808,53.94259,64643.16,35867.95,4794.297,2.84E+11,4.510129674,0.02377772,0.0299813,3.84E-15,7.76E-08,12.72676,0.0299813,368.1335,1.478818518,111.841823,114,114,5726,17,51,50.22807,1.019297,51.19731,1.430827,0.9810687,anomalous
0.002461644,1.041321,0.001102363,15.35371,1.041321,252.2534,0.070444656,0.0953401,3.37074,0.03362305,3.889327196,0.7363254,15.35372,0.7363254,252.2535,0.070444642,0.001108411,1.08435,0.000310889,20.16813,1.08435,509.0455,0.06904198,1.64E-06,0.000220056,6453.165,0.002449032,63.65792,127771.8,2953.454,6453.167,9840559,4.568551869,0.03329318,0.05548868,1.42E-15,3.01E-07,12.67533,0.05548868,347.705,1.521935387,111.901259,111,111,5608,49,51,50.52252,0.9919459,50.11561,1.434766,1.008119,anomalous
0.001861558,0.6701371,0.000877227,18.17109,0.6701371,340.9549,0.069565181,0.07963798,3.354525,0.04782214,3.879924459,0.4738585,18.17108,0.4738585,340.9548,0.069565178,0.000880673,0.4490837,0.000265134,20.24298,0.4490837,434.2073,0.05319857,1.51E-06,0.000155613,7398.93,0.001542162,24.49477,101851.7,9511.285,7398.931,4.31E+07,4.118347693,0.02967647,0.07540619,9.34E-15,3.14E-07,20.83135,0.07540619,1012.405,1.051876837,108.026114,111,111,5631,50,51,50.72973,1.027529,52.12629,2.989066,0.9732084,anomalous
0.005461761,1.163145,0.005428724,13.87225,1.163145,193.603,0.070629208,0.0830015,3.337047,0.0450298,3.884536634,0.822468,13.87226,0.822468,193.603,0.070629214,0.000857281,0.2095434,0.000142938,13.94133,0.2095434,196.2556,0.076422251,1.11E-06,0.000110041,15821.71,0.006165759,213.8125,613933.9,6966.963,15821.71,1.65E+07,4.329544601,0.0738823,0.3537624,6.62E-14,9.73E-06,16.63688,0.3537624,653.238,1.270592473,109.013326,110,110,5610,50,52,51,1.009051,51.4616,1.023724,0.9910301,normal
0.00211812,0.4290522,0.000731767,13.85772,0.4290522,193.2583,0.072253871,0.4619421,3.403874,-0.3362803,4.614742724,0.3033858,13.85769,0.3033858,193.2582,0.072253872,0.002172368,0.54556,0.000922778,13.97135,0.54556,197.0202,0.075529933,2.87E-06,0.00011003,6303.057,0.003056573,81.68289,84876.72,13017.66,6303.054,1.57E+08,4.265211055,0.02713369,0.05415552,8.77E-16,1.79E-07,17.68578,0.05415552,758.546,1.184492082,112.018798,113,113,5766,50,52,51.02655,1.008759,51.4735,1.005039,0.9913168,normal
0.001889084,0.4855945,0.000607215,14.96694,0.4855945,234.6344,0.074519683,-0.03652658,4.102601,0.143012,3.624382511,0.3433671,14.96696,0.3433671,234.6344,0.074519676,0.005643016,1.529025,0.006307223,14.0955,1.529025,201.0055,0.074471908,7.40E-06,9.16E-05,5773.239,0.001649046,33.19765,68310.85,4367.947,5773.238,1.88E+07,4.297264991,0.02471387,0.2935406,3.16E-13,7.85E-06,12.94512,0.2935406,380.5749,1.491834253,108.296411,110,110,5546,49,51,50.41818,1.015731,51.2113,1.668261,0.9845129,anomalous
0.00577793,1.337355,0.003914608,17.00566,1.337355,290.9881,0.91549569,0.2013112,2.121101,-0.2060738,5.500879614,0.9456531,17.00566,0.9456531,290.9881,0.915495688,0.003948026,1.78852,0.004540509,17.17831,1.78852,298.3793,0.052129113,6.28E-06,0.004170438,90554.42,0.01248992,143.7407,455231.8,9620.418,90554.41,9.97E+07,2.033037092,0.06283268,11.31822,1.17E-15,6.94E-06,607.3845,11.31822,2537752,0.020087643,37.02142767,114,38,1895.333333,1,51,17.58333333,0.336141667,17.05919,0,0.330548533,anomalous
0.00310034,0.8224228,0.001781087,15.02783,0.8224228,236.2555,0.073762874,0.4711971,3.14373,-0.3474604,4.665774273,0.5815408,15.02778,0.5815408,236.2555,0.073762878,0.001574058,0.5779422,0.000567269,16.71685,0.5779422,296.6925,0.077152605,2.22E-06,0.000246049,7856.364,0.002836676,72.67607,206545.7,7190.255,7856.365,1.07E+10,4.624086478,0.0423166,0.1073788,6.05E-15,6.69E-07,16.91915,0.1073788,746.4245,1.282327528,112.031144,114,114,5737,49,51,50.32456,1.017574,51.20898,1.983235,0.9827293,anomalous
0.001905352,0.5016734,0.000625823,15.1169,0.5016734,240.0703,0.074363016,0.08722176,3.352449,0.04216947,3.87281021,0.3547367,15.11686,0.3547367,240.0703,0.07436302,0.000629445,0.2516762,9.54E-05,17.80944,0.2516762,343.518,0.075823523,9.09E-07,9.65E-05,4983.5,0.000172813,78.72907,72767.16,1236779,4983.5,2.29E+07,4.53399978,0.02508905,0.0315927,1.19E-15,9.81E-08,12.32234,0.0315927,319.4348,1.516038653,111.751701,113,113,5698,49,51,50.42478,1.01117,50.98804,1.668817,0.988953,anomalous
0.001901766,0.5044318,0.000625224,15.1384,0.5044318,240.6827,0.074267706,0.0922732,3.382253,0.03631958,3.883327074,0.3566872,15.1384,0.3566872,240.6827,0.074267695,0.000628829,0.2544515,9.55E-05,17.81343,0.2544515,343.4629,0.075652967,9.11E-07,6.10E-05,4739.859,0.001717727,64.18366,72285.59,4633.045,4739.858,8.49E+09,4.595841876,0.0250768,0.0311602,7.02E-15,9.84E-08,12.66578,0.0311602,340.8771,1.525547612,111.629774,113,113,5698,49,51,50.42478,1.012275,51.04373,1.668471,0.987874,anomalous
0.001592094,0.3860752,0.000417511,14.91978,0.3860752,231.456,0.074708462,0.1343401,4.144845,-0.01780319,3.927703248,0.2729964,14.91972,0.2729964,231.4561,0.074708462,0.005262104,1.475795,0.005497273,14.12943,1.475795,202.3063,0.075172307,6.91E-06,8.63E-05,3680.193,0.000715967,65.14267,47185.02,0.02576779,3680.193,8513.631,4.642714004,0.02049509,0.4105523,2.24E-14,7.76E-06,17.41896,0.4105523,847.4125,1.181372429,110.076761,112,112,5636,49,51,50.32143,1.017472,51.20063,1.933402,0.9828283,anomalous
0.00203087,0.4103148,0.000673412,13.88749,0.4103148,194.1002,0.072178548,0.09679209,3.389297,0.03201289,3.888553817,0.2901364,13.88748,0.2901364,194.1002,0.072178546,0.000799091,0.1953876,0.000124377,13.94896,0.1953876,196.4265,0.076171156,1.04E-06,0.000246051,5866.687,0.003249102,76.44119,78430.64,8360.907,5866.685,3.02E+07,4.306868348,0.02602895,0.0485996,3.08E-15,1.51E-07,17.42668,0.0485996,734.8992,1.200885041,112.012958,113,113,5766,50,52,51.02655,1.008812,51.47619,1.004561,0.991265,normal
0.002135227,0.422876,0.000737002,13.79768,0.422876,191.5922,0.072978501,-0.2440542,3.658625,0.3577651,3.203979028,0.2990185,13.79775,0.2990185,191.5923,0.072978501,0.002171029,0.5349985,0.000922694,13.98183,0.5349985,197.3497,0.075739212,2.90E-06,0.000260754,6316.09,0.001293177,19.22689,85519.92,8059.956,6316.09,8.03E+07,4.266904143,0.02723195,0.05521864,5.66E-15,1.80E-07,17.90583,0.05521864,798.8447,1.176510195,113.017567,114,114,5818,50,52,51.03509,1.008693,51.47872,1.043056,0.9913821,normal
0.002956352,0.7631384,0.001603587,14.91185,0.7631384,231.043,0.074203245,0.08333255,3.33956,0.04592184,3.868379408,0.5396203,14.91181,0.5396203,231.043,0.074203255,0.000559716,0.2417056,7.45E-05,18.0946,0.2417056,364.0987,0.07523439,8.18E-07,0.000122075,8162.262,0.002913038,120.1531,186274.8,411485.7,8162.265,2.61E+10,4.496626276,0.04015395,0.03012344,1.55E-14,7.63E-08,12.84626,0.03012344,373.9355,1.46738141,112.515027,113,113,5721,49,51,50.62832,1.00431,50.84654,1.253576,0.9957081,anomalous
0.002104166,0.5886022,0.000758852,14.84572,0.5886022,232.3845,0.07250015,0.1241932,2.6406,0.02137794,3.986888232,0.4162047,14.8457,0.4162047,232.3845,0.072500134,0.005499458,1.578981,0.006093889,14.21221,1.578981,204.2342,0.072871409,7.29E-06,0.000152591,5863.722,0.001938999,18.55057,88285.02,1.966543,5863.72,17284.93,4.446568535,0.02762739,0.2875645,2.53E-13,7.69E-06,13.60349,0.2875645,425.0221,1.481330351,111.305341,110,110,5556,49,51,50.50909,0.9882724,49.91674,2.115088,1.011867,anomalous
0.00543375,1.15404,0.005392567,13.89835,1.15404,194.3312,0.070434948,0.08527382,3.340982,0.04297491,3.885119787,0.8160292,13.89835,0.8160292,194.3312,0.070434892,0.000857073,0.2122603,0.000142636,13.92865,0.2122603,195.8872,0.076370467,1.11E-06,4.32E-05,16622.14,0.00498928,86.11617,560791.2,43903.49,16622.14,3.59E+08,4.208297168,0.07363468,0.4256927,4.86E-14,9.69E-06,17.66621,0.4256927,793.2901,1.139781631,100.015385,101,101,5142,50,52,50.91089,1.009845,51.41209,1.004128,0.9902512,normal
0.005630136,1.230367,0.005785593,13.88098,1.230367,194.0543,0.072752367,0.07838567,3.36241,0.05227908,3.835058934,0.8700005,13.881,0.8700005,194.0543,0.072752369,0.000735306,0.189707,0.000105111,13.93707,0.189707,196.1134,0.075959731,9.55E-07,0.000232429,16379.84,0.005705161,186.8683,628784.1,7426.123,16379.83,1.27E+08,4.276747991,0.07627025,0.3938395,2.39E-13,1.11E-05,16.39473,0.3938395,628.2169,1.238920265,105.01634,105,105,5351,50,52,50.96191,0.9998444,50.95398,2.003242,1.000156,normal
0.004148998,1.236871,0.003927117,17.00593,1.236871,290.7953,0.069108856,0.1204864,2.472144,-0.06425651,4.95374734,0.8745998,17.00593,0.8745998,290.7953,0.069108858,0.003944371,1.52985,0.00453891,17.16247,1.52985,297.8858,0.053070823,6.28E-06,0.000436946,14034.94,0.004284569,177.7637,453704.4,7326.752,14034.94,8.48E+07,4.235640816,0.06280489,0.278605,3.28E-14,5.73E-06,18.81423,0.278605,799.8057,1.194058777,111.039463,114,114,5784,50,51,50.73684,1.026662,52.08959,2.979807,0.9740304,anomalous
0.005634502,1.228027,0.005793184,13.88058,1.228027,194.0506,0.07252854,0.08409987,3.35071,0.04659329,3.851108665,0.8683461,13.88061,0.8683461,194.0506,0.072528541,0.000734148,0.185415,0.000104824,13.93969,0.185415,196.1847,0.076069181,9.53E-07,0.000185607,18533.21,0.003442709,216.7329,659957.2,10032.08,18533.21,3.52E+08,4.147912461,0.0763203,0.4805193,1.55E-13,1.16E-05,18.10293,0.4805193,773.5909,1.104048568,110.015607,111,111,5662,50,52,51.00901,1.008948,51.46542,1.004193,0.9911315,normal
0.002115821,0.43705,0.000731423,13.8664,0.43705,193.5115,0.07225651,0.4262537,3.004329,-0.3008457,4.60330645,0.309041,13.86637,0.309041,193.5115,0.072256507,0.002169927,0.558733,0.000921292,13.98028,0.558733,197.3171,0.075502274,2.84E-06,0.000152589,6679.641,0.000806223,3.507747,84924.33,1715.386,6679.642,3.43E+07,4.191802764,0.02712715,0.06169169,3.04E-15,1.77E-07,17.09819,0.06169169,708.17,1.099019433,112.014255,113,113,5766,50,52,51.02655,1.0088,51.47559,1.005331,0.9912766,normal
0.001857154,0.7270296,0.000586549,15.0332,0.7270296,237.1792,0.071202045,0.4523121,3.556641,-0.3256209,4.575151738,0.5140876,15.03324,0.5140876,237.1792,0.071202045,0.005705683,1.707932,0.006412919,14.06101,1.707932,200.0719,0.074468563,7.45E-06,0.000110038,4560.072,0.001111125,60.18058,66845.09,8259.936,4560.071,8.74E+07,4.596265741,0.02428962,0.2838051,7.10E-14,8.09E-06,13.20685,0.2838051,398.1893,1.525793997,108.197839,109,109,5496,49,51,50.42202,1.007414,50.79584,2.113913,0.9926406,anomalous
0.001876296,0.740593,0.000605022,15.10279,0.740593,240.0638,0.071189732,0.009982863,3.940238,0.1094989,3.686896819,0.5236784,15.10281,0.5236784,240.0638,0.071189729,0.001229339,0.581574,0.00035427,18.43863,0.581574,393.9043,0.073909142,1.75E-06,0.000155611,5011.78,0.001144499,66.93295,70132.98,19959.16,5011.781,2.33E+10,4.502234312,0.02466886,0.06092018,7.33E-15,3.65E-07,12.22598,0.06092018,334.4393,1.52784394,112.006192,113,113,5686,49,51,50.31858,1.008873,50.76505,1.03947,0.9912053,anomalous
0.005475485,1.165581,0.005441206,13.85178,1.165581,193.0344,0.070609878,0.07443276,3.37749,0.05257977,3.865945212,0.8241902,13.85178,0.8241902,193.0343,0.070609876,0.000855372,0.215193,0.000142802,13.96732,0.215193,197.0196,0.076134359,1.17E-06,0.000164349,16391.62,0.00404042,152.7726,630727.1,6463.887,16391.62,3.65E+08,4.303977066,0.0739672,0.371225,6.10E-14,9.83E-06,17.13233,0.371225,695.9449,1.240589931,112.013838,112,112,5715,50,52,51.02679,0.9998764,51.02048,1.998342,1.000124,normal
0.005460749,1.158978,0.005429356,13.87565,1.158978,193.6941,0.070463883,0.09768434,3.347379,0.03000279,3.916577718,0.8195211,13.87566,0.8195211,193.6941,0.070463882,0.00085521,0.2220012,0.000142196,13.93641,0.2220012,196.0956,0.075872333,1.11E-06,0.000281374,17871.29,0.008091706,137.0879,620061.1,6386.089,17871.28,1.74E+07,4.184408538,0.07388636,0.4437899,7.34E-14,9.83E-06,17.79361,0.4437899,783.552,1.119029913,110.016639,110,110,5611,50,52,51.00909,0.9998487,51.00138,2.000937,1.000152,normal
0.005470614,1.249211,0.005535197,13.99529,1.249211,197.1707,0.07087192,0.2976838,4.008977,-0.1729951,4.249683234,0.8833253,13.99532,0.8833253,197.1708,0.070871919,0.001139918,0.4430045,0.000307807,17.49159,0.4430045,331.3369,0.075936118,1.64E-06,9.15E-05,15504.55,0.002924159,129.6956,638483.1,8456.819,15504.56,1.08E+10,4.414599514,0.07460039,0.05503152,3.42E-15,3.22E-07,12.82313,0.05503152,362.1073,1.547105235,110.837763,111,111,5597,49,51,50.42342,1.001464,50.49723,1.670919,0.9985384,anomalous
0.005532541,1.187719,0.005554194,13.84846,1.187719,192.9793,0.071178774,-0.1172836,2.767939,0.2708171,3.406419694,0.8398442,13.84847,0.8398442,192.9793,0.071178772,0.000809663,0.1984368,0.000126384,13.87764,0.1984368,194.4586,0.076867385,1.05E-06,0.00015258,15274.49,0.002376676,177.9537,643102.2,7089.562,15274.49,1.34E+07,4.40389996,0.0747323,0.3190997,1.34E-13,1.00E-05,16.19405,0.3190997,588.8743,1.36526998,112.017265,113,113,5766,50,52,51.02655,1.008773,51.47421,1.004968,0.9913031,normal
0.002107598,0.5926371,0.000759443,14.83663,0.5926371,232.1076,0.072652719,0.3364412,3.904992,-0.2102389,4.330402321,0.4190578,14.83661,0.4190578,232.1076,0.072652721,0.005592274,1.611281,0.006198325,14.0951,1.611281,200.8946,0.074079276,7.34E-06,0.000444361,6438.193,0.000172338,75.25797,88244.2,11765.03,6438.193,1.54E+08,4.322257915,0.02763838,0.38214,5.36E-13,7.97E-06,13.97106,0.38214,512.141,1.284084893,114.757258,114,114,5760,49,51,50.52632,0.9934012,50.19291,3.185263,1.006642,anomalous
0.005605248,1.238819,0.005760153,13.915,1.238819,195.0016,0.07221666,0.08246917,3.384004,0.04762199,3.844528407,0.8759775,13.91502,0.8759775,195.0015,0.072216671,0.000719391,0.180893,0.000101854,14.02364,0.180893,198.5429,0.075401899,9.42E-07,3.05E-05,15865.04,0.002968543,211.1571,665535.2,4407.697,15865.05,3.23E+07,4.356600843,0.07610158,0.3453702,6.77E-15,1.10E-05,16.55336,0.3453702,606.267,1.327364178,111.011374,112,112,5714,50,52,51.01786,1.008906,51.4722,1.008045,0.9911728,normal
0.005317002,1.233688,0.005231554,14.01605,1.233688,197.8393,0.071622192,0.09598721,3.352526,0.0331253,3.893033532,0.8723495,14.01607,0.8723495,197.8393,0.071622189,0.003142275,1.253148,0.002289096,17.6755,1.253148,346.9033,0.075930424,4.45E-06,0.000136491,14580.28,0.01663119,141.1668,607241.6,2062.429,14580.26,6.85E+07,4.467966158,0.07252391,0.205209,9.82E-15,2.44E-06,13.0921,0.205209,393.3537,1.322875781,111.263591,112,112,5670,49,51,50.625,1.006619,50.96007,1.256039,0.993425,anomalous
0.003534078,0.7502701,0.002181591,13.84107,0.7502701,192.7941,0.072271495,0.3609037,2.853058,-0.2317842,4.493160093,0.530521,13.84107,0.530521,192.7941,0.072271499,0.00559548,1.39075,0.00606943,13.91475,1.39075,195.4937,0.075504132,7.26E-06,6.10E-05,10024.28,0.0054449,124.103,247756.1,4466.466,10024.27,2.22E+07,4.359269965,0.04684062,0.1412089,2.63E-14,1.58E-06,17.02517,0.1412089,664.4422,1.276573577,110.015675,111,111,5662,50,52,51.00901,1.008947,51.46539,1.004925,0.9911321,normal
0.002193911,0.447607,0.00079562,13.88189,0.447607,193.9303,0.072200527,0.1032617,3.358336,0.02617018,3.904002342,0.316506,13.88193,0.316506,193.9303,0.07220053,0.002014509,0.5149501,0.000788729,13.93279,0.5149501,195.9792,0.075980359,2.62E-06,8.63E-05,6276.76,0.000782845,31.69041,92565.05,7868.093,6276.759,5.32E+07,4.325037324,0.02829247,0.0542354,6.31E-15,2.14E-07,17.22052,0.0542354,664.7875,1.237852594,112.017856,113,113,5766,50,52,51.02655,1.008768,51.47394,1.004956,0.9913086,normal
0.005581946,1.327994,0.003805286,17.23906,1.327994,299.1563,0.858149368,0.01076215,3.272755,0.002130445,4.983362662,0.9390334,17.23905,0.9390334,299.1562,0.858149369,0.003836422,1.763567,0.004408103,17.42837,1.763567,307.1022,0.050886075,6.18E-06,0.000782233,13893.54,0.01229976,42.9573,443205.8,1999.311,13893.54,7967216,4.228449512,0.06193959,0.2690389,5.01E-14,5.27E-06,17.89063,0.2690389,706.8522,1.201836908,108.068647,111,111,5631,50,51,50.72973,1.027125,52.10577,2.982662,0.9735914,anomalous
